Session ID,User ID,Traffic Source,Campaign,Device,Session Start,Lead Form Submitted,Trial Started,Subscription Purchased
SESS-104408,USR-204524,Paid Search,Winter Sale,Desktop,2026-02-20 01:04:18,2026-02-20 01:21:18,2026-02-21 19:21:18,2026-03-08 02:21:18
SESS-104409,USR-202692,Email,Newsletter Vol 12,Desktop,2026-05-31 01:03:56,,,
SESS-104410,USR-200590,email,Newsletter Vol 12,Tablet,04/04/2026 18:54:31,04/04/2026 19:23:31,08/04/2026 04:23:31,
SESS-104411,USR-206015,Email,Newsletter Vol 12,Desktop,2026-02-18 14:22:35,,,
SESS-104412,USR-202932,Paid Search,Product Launch,Desktop,2026-03-31 10:45:22,,,
SESS-104413,USR-205734,Email,Newsletter Vol 12,Desktop,2026-05-05 20:18:34,,,
SESS-104414,USR-201227,Paid Social,Winter Sale,Desktop,22/02/2026 07:45:28,,,
SESS-104415,USR-202561,Email,Newsletter Vol 12,Tablet,2026-05-31 23:25:51,2026-05-31 23:38:51,,
SESS-104416,USR-207220,Email,Newsletter Vol 12,Desktop,2026-04-01 17:29:18,,,
SESS-104417,USR-202216,Organic Search,None,Tablet,2026-02-14 06:08:31,,,
SESS-104418,USR-206837,organic search,None,Desktop,06/05/2026 05:10:04,,,
SESS-104419,USR-203225,Paid Search,Retargeting Ads,Tablet,2026-05-11 12:26:00,,,
SESS-104420,USR-204019,Paid Social,Retargeting Ads,Desktop,2026-05-03 06:43:12,2026-05-03 07:17:12,2026-05-04 19:17:12,2026-05-18 22:17:12
SESS-104421,USR-206118,Email,Newsletter Vol 12,Mobile,2026-06-01 10:22:41,,,
SESS-104422,USR-200060,Email,Newsletter Vol 12,Tablet,2026-05-20 18:00:09,2026-05-20 18:45:09,2026-05-22 10:45:09,
SESS-104423,USR-202614,Paid Social,Spring Promo,Mobile,2026-06-29 02:40:27,,,
SESS-104424,USR-201506,Organic Search,None,mobile,2026-06-21 08:34:26,,,
SESS-104425,USR-206831,Paid Social,Brand Awareness,Desktop,2026-06-06 17:06:04,,,
SESS-104426,USR-203415,Referral,None,Desktop,06/04/2026 10:44:29,,,
SESS-104427,USR-206403,Email,Newsletter Vol 12,Tablet,2026-01-25 23:19:34,2026-01-25 23:40:34,,
SESS-104428,USR-202939,Paid Search,Spring Promo,Mobile,2026-06-22 10:19:21,,,
SESS-104429,USR-203013,Referral,None,Tablet,2026-05-14 17:00:04,,,
SESS-104430,USR-204899,Paid Social,Brand Awareness,Mobile,27/05/2026 19:54:49,,,
SESS-104431,USR-201524,Paid Social,Spring Promo,tablet,2026-03-20 04:37:36,,,
SESS-104432,USR-205595,Organic Search,None,mobile,2026-06-02 04:19:02,,,
SESS-104433,USR-203335,Email,Newsletter Vol 12,Desktop,2026-03-07 16:46:18,2026-03-07 16:52:18,,
SESS-104434,USR-206616,Referral,None,Mobile,2026-05-01 23:56:18,,,
SESS-104435,USR-204223,Direct,None,Desktop,2026-04-20 11:50:37,,,
SESS-104436,USR-205074,Email,Newsletter Vol 12,Tablet,12/06/2026 10:03:47,,,
SESS-104437,USR-204340,Direct,None,Desktop,2026-03-20 01:38:28,,,
SESS-104438,USR-205410,Organic Search,None,TABLET,2026-05-03 08:40:30,,,
SESS-104439,USR-207127,Direct,None,Tablet,2026-04-06 07:39:31,,,
SESS-104440,USR-207874,Referral,None,Mobile,2026-06-27 13:52:33,,,
SESS-104441,USR-206820,Direct,None,Mobile,2026-01-16 09:27:52,,,
SESS-104442,USR-201326,paid social,Spring Promo,Tablet,2026-06-26 12:41:15,,,
SESS-104443,USR-201510,Paid_Search,Winter Sale,Mobile,2026-02-12 00:47:37,,,
SESS-104444,USR-203523,Referral,None,Mobile,2026-05-23 23:32:38,,,
SESS-104445,USR-200036,Direct,None,MOBILE,2026-05-19 14:03:50,,,
SESS-104446,USR-201211,Email,Newsletter Vol 12,Desktop,2026-01-30 12:53:35,,,
SESS-104447,USR-201758,Referral,None,Mobile,2026-03-19 07:11:44,,,
SESS-104448,USR-205714,Referral,None,Mobile,2026-02-05 23:47:44,,,
SESS-104449,USR-204748,Referral,None,Desktop,2026-02-07 04:34:53,,,
SESS-104450,USR-204790,Organic Search,None,Desktop,2026-04-03 06:52:22,,,
SESS-104451,USR-207853,Paid Social,Brand Awareness,Tablet,2026-06-29 02:33:03,,,
SESS-104452,USR-206025,email,Newsletter Vol 12,Tablet,2026-04-19 15:52:04,,,
SESS-104453,USR-207465,Email,Newsletter Vol 12,Mobile,2026-02-18 00:17:58,,,
SESS-104454,USR-202777,Referral,None,Mobile,2026-06-11 21:52:23,2026-06-11 22:29:23,2026-06-15 08:29:23,
SESS-104455,USR-204200,Email,Newsletter Vol 12,Desktop,2026-03-15 20:46:06,,,
SESS-104456,USR-205334,Paid_Social,Winter Sale,Mobile,08/05/2026 07:24:13,,,
SESS-104457,USR-206132,Organic Search,None,DESKTOP,2026-03-06 08:26:15,,,
SESS-104458,USR-206026,Paid Search,Spring Promo,Mobile,2026-06-01 16:42:45,,,
SESS-104459,USR-204262,Direct,None,Mobile,2026-05-22 15:29:46,,,
SESS-104460,USR-206979,Referral,None,Mobile,2026-01-24 21:31:12,,,
SESS-104461,USR-202137,PAID SEARCH,Product Launch,Mobile,2026-03-12 04:14:32,2026-03-12 04:21:32,,
SESS-104462,USR-204832,Organic Search,None,Desktop,2026-03-21 10:49:11,,,
SESS-104463,USR-205594,Paid Social,Winter Sale,Desktop,2026-06-03 00:04:45,,,
SESS-104464,USR-201270,Organic Search,None,Mobile,2026-03-31 20:23:36,,,
SESS-104465,USR-205254,Paid Social,Spring Promo,Tablet,2026-06-06 15:05:24,,,
SESS-104466,USR-207764,Paid Social,Winter Sale,Desktop,2026-01-13 08:11:10,,,
SESS-104467,USR-201540,Direct,None,Tablet,24/01/2026 05:00:43,,,
SESS-104468,USR-206512,Organic Search,None,Mobile,2026-06-18 01:05:06,2026-06-18 01:39:06,,
SESS-104469,USR-204109,paid social,Spring Promo,Tablet,2026-05-24 00:52:50,,,
SESS-104470,USR-207026,Organic Search,None,Tablet,2026-02-02 06:03:32,2026-02-02 06:19:32,2026-02-04 13:19:32,2026-02-11 23:19:32
SESS-104471,USR-204898,Referral,None,Mobile,2026-05-23 12:38:10,,,
SESS-104472,USR-206253,Organic Search,None,Desktop,2026-02-20 22:20:56,,,
SESS-104473,USR-206761,Paid_Social,Spring Promo,Desktop,2026-03-04 01:41:35,,,
SESS-104474,USR-207511,organic search,None,Tablet,2026-05-07 15:30:57,,,
SESS-104475,USR-207429,Direct,None,TABLET,2026-06-22 00:19:32,,,
SESS-104476,USR-200715,Direct,None,Desktop,12/01/2026 12:33:38,12/01/2026 12:54:38,,
SESS-104477,USR-202534,Referral,None,Mobile,28/03/2026 03:47:24,,,
SESS-104478,USR-205177,Referral,None,Desktop,2026-03-15 14:33:26,,,
SESS-104479,USR-203035,Referral,None,Tablet,2026-01-24 19:54:25,2026-01-24 20:18:25,,
SESS-104480,USR-201353,Referral,None,Mobile,2026-03-14 16:59:48,,,
SESS-104481,USR-200630,Organic Search,None,Mobile,2026-05-12 05:55:51,,,
SESS-104482,USR-207457,Paid Search,Brand Awareness,Tablet,2026-02-18 19:14:35,,,
SESS-104483,USR-204112,Referral,None,Desktop,2026-03-07 11:19:54,,,
SESS-104484,USR-207100,Paid_Social,Spring Promo,Mobile,2026-02-17 20:18:30,2026-02-17 20:35:30,,
SESS-104485,USR-203794,Paid Search,Winter Sale,Tablet,2026-04-04 00:40:47,,,
SESS-104486,USR-207682,Referral,None,tablet,2026-01-26 16:02:37,,,
SESS-104487,USR-206444,Email,Newsletter Vol 12,Mobile,2026-05-25 06:31:47,2026-05-25 06:43:47,2026-05-27 05:43:47,2026-06-03 15:43:47
SESS-104488,USR-201990,Referral,None,Desktop,2026-05-14 12:56:25,,,
SESS-104489,USR-202247,Direct,None,Desktop,2026-06-12 18:49:48,,,
SESS-104490,USR-201793,Paid Search,Product Launch,Mobile,2026-02-03 09:42:03,,,
SESS-104491,USR-202943,Paid Social,Winter Sale,Mobile,2026-06-24 07:26:01,,,
SESS-104492,USR-202537,Organic Search,None,Mobile,2026-01-22 02:43:57,,,
SESS-104493,USR-204665,Paid Search,Winter Sale,desktop,2026-01-27 11:12:53,2026-01-27 11:49:53,,
SESS-104494,USR-203381,Direct,None,TABLET,2026-02-16 03:16:11,,,
SESS-104495,USR-202155,Direct,None,Desktop,2026-01-25 21:08:35,,,
SESS-104496,USR-207549,Paid Social,Product Launch,Desktop,2026-04-08 10:15:26,,,
SESS-104497,USR-206679,Paid Search,Winter Sale,Tablet,2026-02-05 01:04:19,,,
SESS-104498,USR-203277,Direct,None,Mobile,2026-04-20 11:48:15,,,
SESS-104499,USR-205295,Email,Newsletter Vol 12,mobile,2026-02-28 04:17:04,,,
SESS-104500,USR-202380,Direct,None,Mobile,2026-03-30 03:38:16,,,
SESS-104501,USR-203428,Paid_Search,Spring Promo,desktop,2026-02-11 08:31:38,,,
SESS-104502,USR-201833,Email,Newsletter Vol 12,Tablet,2026-05-28 09:39:43,,,
SESS-104503,USR-205873,Organic Search,None,Mobile,2026-05-20 16:57:58,2026-05-20 17:40:58,,
SESS-104504,USR-201173,Direct,None,Desktop,2026-02-06 04:35:01,2026-02-06 04:39:01,2026-02-07 16:39:01,2026-02-14 17:39:01
SESS-104505,USR-202181,Direct,None,Desktop,06/06/2026 10:04:44,,,
SESS-104506,USR-207336,Referral,None,Tablet,2026-02-05 05:26:31,,,
SESS-104507,USR-205644,Direct,None,Mobile,2026-01-11 06:52:05,2026-01-11 07:37:05,2026-01-11 20:37:05,
SESS-104508,USR-203381,paid search,Winter Sale,Mobile,2026-05-10 19:14:40,2026-05-10 19:34:40,,
SESS-104509,USR-201670,Referral,None,Desktop,2026-02-15 00:03:54,,,
SESS-104510,USR-202234,Paid Search,Spring Promo,Mobile,2026-02-16 16:48:59,,,
SESS-104511,USR-205649,Email,Newsletter Vol 12,Mobile,2026-04-08 16:14:47,,,
SESS-104512,USR-202282,Organic Search,None,Desktop,2026-01-21 11:01:23,,,
SESS-104513,USR-206195,Paid Social,Retargeting Ads,Mobile,2026-06-03 05:32:26,,,
SESS-104514,USR-205175,Paid Search,Spring Promo,Desktop,2026-03-26 02:25:50,,,
SESS-104515,USR-201559,direct,None,Desktop,2026-01-18 15:56:53,,,
SESS-104516,USR-207044,Organic Search,None,Desktop,2026-03-24 04:04:22,,,
SESS-104517,USR-205941,Email,Newsletter Vol 12,Desktop,2026-04-14 06:21:35,,,
SESS-104518,USR-205918,Referral,None,Mobile,2026-06-21 20:39:17,,,
SESS-104519,USR-207394,Referral,None,Desktop,2026-04-09 15:01:14,,,
SESS-104520,USR-200978,organic search,None,Tablet,2026-01-27 18:21:33,,,
SESS-104521,USR-201001,DIRECT,None,Desktop,2026-06-17 06:36:32,2026-06-17 06:41:32,,
SESS-104522,USR-204622,Email,Newsletter Vol 12,Desktop,2026-02-07 11:13:47,2026-02-07 11:46:47,,
SESS-104523,USR-206582,Email,Newsletter Vol 12,Desktop,2026-01-12 14:26:08,2026-01-12 15:05:08,2026-01-15 10:05:08,2026-01-22 00:05:08
SESS-104524,USR-203675,Direct,None,Desktop,2026-04-09 22:55:27,2026-04-09 23:23:27,2026-04-13 16:23:27,
SESS-104525,USR-203568,Organic Search,None,Desktop,2026-04-30 05:28:31,,,
SESS-104526,USR-207468,Paid Social,Winter Sale,Desktop,2026-03-17 03:41:28,,,
SESS-104527,USR-207282,Paid Social,Spring Promo,DESKTOP,2026-04-11 20:19:34,,,
SESS-104528,USR-202641,referral,None,Tablet,2026-01-03 00:04:18,,,
SESS-104529,USR-200560,Direct,None,Tablet,2026-04-28 00:59:54,2026-04-28 01:03:54,,
SESS-104530,USR-205445,Paid Social,Spring Promo,Mobile,2026-05-15 11:06:32,,,
SESS-104531,USR-201288,Email,Newsletter Vol 12,Desktop,2026-06-08 02:02:02,2026-06-08 02:42:02,2026-06-11 03:42:02,2026-06-17 15:42:02
SESS-104532,USR-202741,Direct,None,Desktop,2026-02-25 15:46:36,,,
SESS-104533,USR-200467,Referral,None,Tablet,2026-05-30 10:58:52,2026-05-30 11:08:52,,
SESS-104534,USR-203819,direct,None,Desktop,20/03/2026 07:59:44,,,
SESS-104535,USR-202816,Paid Social,Winter Sale,Desktop,2026-04-06 15:41:56,,,
SESS-104536,USR-207584,Referral,None,Desktop,2026-01-12 05:26:24,,,
SESS-104537,USR-205172,Referral,None,Desktop,2026-06-07 21:27:17,,,
SESS-104538,USR-206931,Referral,None,Mobile,2026-05-08 20:39:27,,,
SESS-104539,USR-201982,Paid Search,Winter Sale,desktop,14/03/2026 10:07:19,,,
SESS-104540,USR-207006,Email,Newsletter Vol 12,Mobile,2026-01-23 17:36:04,2026-01-23 17:45:04,,
SESS-104541,USR-207416,Referral,None,Tablet,2026-01-29 17:06:34,,,
SESS-104542,USR-205697,PAID SOCIAL,Brand Awareness,Desktop,2026-05-26 19:28:36,,,
SESS-104543,USR-206379,Email,Newsletter Vol 12,tablet,2026-06-06 05:12:58,,,
SESS-104544,USR-207464,Direct,None,Desktop,2026-05-15 13:44:29,2026-05-15 13:54:29,2026-05-19 07:54:29,2026-06-02 00:54:29
SESS-104545,USR-203302,Email,Newsletter Vol 12,tablet,2026-03-27 09:16:30,,,
SESS-104546,USR-200909,Paid Search,Retargeting Ads,Tablet,01/05/2026 10:56:03,01/05/2026 11:04:03,,
SESS-104547,USR-201797,Direct,None,Mobile,2026-06-12 02:19:32,,,
SESS-104548,USR-206923,Email,Newsletter Vol 12,Mobile,23/06/2026 09:26:01,,,
SESS-104549,USR-203844,Direct,None,TABLET,2026-06-27 20:16:00,2026-06-27 20:33:00,,
SESS-104550,USR-202471,Referral,None,Tablet,2026-04-21 03:53:12,,,
SESS-104551,USR-203936,Email,Newsletter Vol 12,Tablet,12/05/2026 21:58:32,,,
SESS-104552,USR-201666,Referral,None,Mobile,2026-05-30 14:26:54,,,
SESS-104553,USR-203287,Organic Search,None,Mobile,19/03/2026 19:51:08,,,
SESS-104554,USR-200940,EMAIL,Newsletter Vol 12,DESKTOP,2026-01-10 22:19:46,,,
SESS-104555,USR-203845,Email,Newsletter Vol 12,Desktop,2026-01-26 10:38:32,,,
SESS-104556,USR-200503,Email,Newsletter Vol 12,Desktop,2026-03-05 06:05:19,,,
SESS-104557,USR-206808,Organic Search,None,Mobile,2026-04-04 18:08:40,2026-04-04 18:40:40,2026-04-06 10:40:40,
SESS-104558,USR-203236,Referral,None,Desktop,2026-01-31 08:25:35,,,
SESS-104559,USR-205078,Direct,None,Desktop,2026-04-02 17:16:12,2026-04-02 17:22:12,,
SESS-104560,USR-200381,Paid Search,Retargeting Ads,Mobile,2026-06-25 14:07:09,,,
SESS-104561,USR-201674,Paid Search,Winter Sale,Mobile,2026-01-18 06:27:55,,,
SESS-104562,USR-205690,Paid Social,Spring Promo,Desktop,2026-01-15 19:27:21,,,
SESS-104563,USR-207366,Email,Newsletter Vol 12,Tablet,2026-04-29 15:47:30,,,
SESS-104564,USR-202538,paid search,Retargeting Ads,Mobile,2026-03-13 05:35:33,2026-03-13 06:11:33,2026-03-13 09:11:33,2026-03-27 09:11:33
SESS-104565,USR-200502,Direct,None,Desktop,27/04/2026 03:17:14,27/04/2026 03:38:14,,
SESS-104566,USR-206708,referral,None,DESKTOP,2026-04-09 08:05:28,,,
SESS-104567,USR-202937,Referral,None,Desktop,2026-05-17 01:27:34,2026-05-17 01:43:34,,
SESS-104568,USR-203048,Paid Search,Product Launch,Tablet,2026-03-19 04:59:57,,,
SESS-104569,USR-207939,Referral,None,Tablet,2026-04-04 05:08:08,,,
SESS-104570,USR-206962,Referral,None,Desktop,2026-02-05 12:03:40,,,
SESS-104571,USR-206068,Email,Newsletter Vol 12,Tablet,2026-01-16 19:23:00,,,
SESS-104572,USR-202469,Paid Search,Retargeting Ads,Tablet,2026-06-14 07:52:02,,,
SESS-104573,USR-206593,Paid Social,Product Launch,MOBILE,2026-06-09 00:12:16,,,
SESS-104574,USR-201610,Email,Newsletter Vol 12,Mobile,2026-06-23 08:30:03,,,
SESS-104575,USR-200535,Email,Newsletter Vol 12,Tablet,2026-03-25 20:32:04,,,
SESS-104576,USR-205921,Email,Newsletter Vol 12,Mobile,2026-04-26 13:03:07,2026-04-26 13:41:07,2026-04-30 09:41:07,2026-05-07 02:41:07
SESS-104577,USR-206427,Organic Search,None,Desktop,2026-06-19 16:44:13,,,
SESS-104578,USR-207950,Referral,None,Desktop,2026-06-26 08:09:20,,,
SESS-104579,USR-206130,Organic Search,None,Desktop,2026-06-25 05:23:54,,,
SESS-104580,USR-202807,Paid Social,Winter Sale,Desktop,2026-06-06 20:47:31,,,
SESS-104581,USR-204266,Referral,None,Desktop,17/02/2026 17:19:05,,,
SESS-104582,USR-200007,Organic Search,None,Desktop,2026-06-04 23:47:08,,,
SESS-104583,USR-201147,Paid Social,Winter Sale,Mobile,2026-05-20 02:03:06,,,
SESS-104584,USR-203327,PAID SOCIAL,Winter Sale,MOBILE,2026-01-18 13:40:02,,,
SESS-104585,USR-206709,Referral,None,Mobile,2026-01-17 11:39:46,,,
SESS-104586,USR-202579,Email,Newsletter Vol 12,Desktop,2026-01-08 22:30:40,,,
SESS-104587,USR-203780,Referral,None,Desktop,2026-02-16 14:49:03,,,
SESS-104588,USR-206478,Email,Newsletter Vol 12,Tablet,17/03/2026 19:18:01,,,
SESS-104589,USR-206513,Paid Search,Product Launch,Mobile,2026-01-08 18:29:26,,,
SESS-104590,USR-200389,Paid Social,Winter Sale,Mobile,2026-03-15 17:22:19,,,
SESS-104591,USR-203581,PAID SOCIAL,Winter Sale,Desktop,2026-01-09 15:04:25,,,
SESS-104592,USR-200289,Paid Social,Winter Sale,Desktop,2026-02-08 04:40:52,,,
SESS-104593,USR-207916,REFERRAL,None,Mobile,2026-02-24 14:09:33,,,
SESS-104594,USR-200807,Referral,None,Tablet,13/06/2026 22:34:25,13/06/2026 22:39:25,,
SESS-104595,USR-207452,Paid Social,Spring Promo,Mobile,2026-06-24 09:06:58,,,
SESS-104596,USR-207158,Email,Newsletter Vol 12,Mobile,2026-01-21 23:26:53,,,
SESS-104597,USR-202991,Paid Social,Winter Sale,Mobile,2026-06-12 13:53:35,,,
SESS-104598,USR-200819,Organic Search,None,Desktop,2026-05-29 21:30:38,,,
SESS-104599,USR-204771,Referral,None,Desktop,2026-05-30 09:15:31,2026-05-30 09:50:31,,
SESS-104600,USR-202354,Organic Search,None,Mobile,2026-02-18 23:56:27,2026-02-19 00:03:27,,
SESS-104601,USR-207845,Email,Newsletter Vol 12,Desktop,2026-03-13 22:49:39,2026-03-13 23:07:39,2026-03-14 18:07:39,2026-03-28 07:07:39
SESS-104602,USR-202554,Email,Newsletter Vol 12,Tablet,2026-02-12 03:31:06,2026-02-12 03:38:06,2026-02-14 13:38:06,2026-02-21 08:38:06
SESS-104603,USR-205638,paid social,Winter Sale,Tablet,2026-06-10 04:11:03,,,
SESS-104604,USR-202039,Direct,None,Tablet,2026-05-27 10:46:53,,,
SESS-104605,USR-205579,Referral,None,Tablet,2026-02-13 12:02:55,,,
SESS-104606,USR-201875,Referral,None,Mobile,2026-06-09 16:13:57,,,
SESS-104607,USR-200826,Referral,None,mobile,2026-05-09 16:17:27,,,
SESS-104608,USR-206655,Organic Search,None,DESKTOP,2026-06-09 00:20:24,,,
SESS-104609,USR-204559,Paid Social,Spring Promo,Mobile,2026-04-15 17:06:18,,,
SESS-104610,USR-205652,Referral,None,Desktop,2026-02-19 07:32:50,,,
SESS-104611,USR-203134,Paid Search,Spring Promo,Mobile,2026-04-18 20:01:32,,,
SESS-104612,USR-206759,Organic_Search,None,Desktop,2026-05-18 05:45:12,2026-05-18 06:14:12,,
SESS-104613,USR-206885,Direct,None,Tablet,2026-02-02 03:08:51,,,
SESS-104614,USR-207936,Organic Search,None,Tablet,2026-03-20 21:44:35,,,
SESS-104615,USR-202465,Direct,None,desktop,2026-06-23 04:52:28,,,
SESS-104616,USR-205019,Email,Newsletter Vol 12,Mobile,2026-01-17 20:02:26,2026-01-17 20:42:26,2026-01-21 15:42:26,2026-01-28 17:42:26
SESS-104617,USR-203383,Paid Search,Spring Promo,Mobile,2026-03-15 05:52:51,2026-03-15 06:31:51,2026-03-15 07:31:51,2026-03-29 04:31:51
SESS-104618,USR-203537,Organic Search,None,Tablet,2026-04-12 12:20:07,,,
SESS-104619,USR-202776,Paid Search,Product Launch,Mobile,2026-06-18 03:27:30,2026-06-18 04:06:30,,
SESS-104620,USR-200614,Email,Newsletter Vol 12,Mobile,2026-05-10 09:53:08,,,
SESS-104621,USR-205999,organic search,None,Tablet,22/03/2026 20:17:12,,,
SESS-104622,USR-206442,Direct,None,Mobile,2026-02-08 06:57:41,,,
SESS-104623,USR-204060,paid social,Spring Promo,TABLET,2026-04-19 05:43:24,,,
SESS-104624,USR-204591,Direct,None,Desktop,2026-01-16 23:10:31,,,
SESS-104625,USR-205644,Paid Search,Brand Awareness,Tablet,2026-02-21 05:35:41,,,
SESS-104626,USR-200874,Organic Search,None,Desktop,2026-05-09 11:03:19,,,
SESS-104627,USR-205134,Direct,None,DESKTOP,2026-02-06 02:45:13,,,
SESS-104628,USR-207721,Referral,None,Mobile,2026-04-19 20:58:01,2026-04-19 21:17:01,2026-04-23 14:17:01,
SESS-104629,USR-204119,Paid Social,Retargeting Ads,Desktop,2026-03-16 08:49:14,,,
SESS-104630,USR-204031,Paid Social,Spring Promo,Tablet,2026-04-28 12:33:19,,,
SESS-104631,USR-203972,Organic Search,None,Mobile,2026-04-14 10:56:21,,,
SESS-104632,USR-207211,referral,None,MOBILE,2026-01-06 04:29:00,,,
SESS-104633,USR-205156,Organic Search,None,Mobile,2026-03-18 09:07:53,2026-03-18 09:33:53,,
SESS-104634,USR-200712,Email,Newsletter Vol 12,Tablet,2026-01-23 23:05:11,,,
SESS-104635,USR-205929,Organic Search,None,Desktop,2026-05-23 22:43:19,,,
SESS-104636,USR-202744,Referral,None,Desktop,09/01/2026 09:31:58,,,
SESS-104637,USR-204553,PAID SEARCH,Retargeting Ads,Tablet,2026-02-07 14:10:39,,,
SESS-104638,USR-202032,Direct,None,Mobile,2026-03-21 15:53:51,,,
SESS-104639,USR-205652,PAID SOCIAL,Brand Awareness,Tablet,2026-05-12 02:49:53,,,
SESS-104640,USR-204940,Organic Search,None,Mobile,2026-01-30 08:19:41,2026-01-30 08:38:41,2026-01-31 10:38:41,2026-02-07 01:38:41
SESS-104641,USR-201757,Organic Search,None,Mobile,2026-02-05 02:52:43,2026-02-05 03:36:43,2026-02-06 11:36:43,2026-02-20 04:36:43
SESS-104642,USR-204805,Direct,None,tablet,2026-05-01 13:35:11,,,
SESS-104643,USR-201096,Paid Social,Brand Awareness,Desktop,2026-05-10 10:18:24,,,
SESS-104644,USR-200017,Direct,None,tablet,2026-03-17 05:14:30,,,
SESS-104645,USR-207434,Email,Newsletter Vol 12,Tablet,2026-01-18 09:49:39,2026-01-18 10:17:39,,
SESS-104646,USR-202301,Paid Search,Retargeting Ads,Desktop,2026-06-03 05:44:38,2026-06-03 06:01:38,2026-06-05 05:01:38,
SESS-104647,USR-202860,Paid Social,Brand Awareness,Tablet,03/02/2026 07:27:00,03/02/2026 07:46:00,05/02/2026 05:46:00,
SESS-104648,USR-204110,PAID SOCIAL,Product Launch,Desktop,2026-04-21 17:37:31,2026-04-21 18:02:31,2026-04-21 19:02:31,2026-04-28 19:02:31
SESS-104649,USR-206004,Paid Social,Brand Awareness,Mobile,2026-05-11 19:00:06,,,
SESS-104650,USR-203383,Organic Search,None,Desktop,2026-03-03 14:39:28,,,
SESS-104651,USR-200080,referral,None,Desktop,2026-06-01 10:12:42,2026-06-01 10:26:42,,
SESS-104652,USR-203218,Paid Search,Brand Awareness,Mobile,2026-05-03 20:25:29,,,
SESS-104653,USR-201197,Direct,None,Mobile,2026-01-14 21:30:14,,,
SESS-104654,USR-204114,Paid Search,Brand Awareness,Desktop,2026-03-17 14:16:01,2026-03-17 14:37:01,2026-03-17 23:37:01,
SESS-104655,USR-204130,Organic Search,None,Desktop,2026-01-11 10:36:32,,,
SESS-104656,USR-205426,Paid Search,Spring Promo,Tablet,2026-03-30 13:18:28,,,
SESS-104657,USR-206212,Direct,None,Mobile,12/05/2026 23:47:44,,,
SESS-104658,USR-207293,email,Newsletter Vol 12,Mobile,2026-05-04 20:27:13,2026-05-04 20:55:13,2026-05-05 21:55:13,
SESS-104659,USR-201276,referral,None,Tablet,2026-01-11 02:54:10,,,
SESS-104660,USR-207051,Paid Search,Brand Awareness,Desktop,2026-05-01 12:57:19,2026-05-01 13:31:19,,
SESS-104661,USR-200059,Direct,None,Mobile,2026-01-25 17:21:53,,,
SESS-104662,USR-202045,Paid Social,Retargeting Ads,Tablet,2026-03-01 17:31:13,,,
SESS-104663,USR-201420,Referral,None,Desktop,2026-04-04 19:28:24,2026-04-04 20:04:24,,
SESS-104664,USR-200118,direct,None,Tablet,2026-02-23 06:17:59,,,
SESS-104665,USR-201270,Email,Newsletter Vol 12,Desktop,2026-06-22 02:06:38,,,
SESS-104666,USR-200793,Paid Search,Spring Promo,Tablet,2026-04-03 02:05:55,,,
SESS-104667,USR-203307,Referral,None,Tablet,2026-04-18 03:16:10,,,
SESS-104668,USR-206976,Organic Search,None,Mobile,2026-04-02 23:16:20,2026-04-02 23:27:20,,
SESS-104669,USR-206376,Direct,None,Tablet,2026-03-23 10:49:42,2026-03-23 11:18:42,2026-03-24 06:18:42,2026-04-07 08:18:42
SESS-104670,USR-201965,Paid Search,Brand Awareness,Desktop,2026-03-05 06:30:03,2026-03-05 06:35:03,,
SESS-104671,USR-207463,direct,None,mobile,2026-06-28 23:06:20,,,
SESS-104672,USR-206977,Referral,None,Tablet,2026-02-11 04:46:14,,,
SESS-104673,USR-202618,Paid Social,Winter Sale,Mobile,2026-02-18 05:04:05,,,
SESS-104674,USR-204639,ORGANIC SEARCH,None,Tablet,2026-02-25 05:57:15,,,
SESS-104675,USR-207357,Direct,None,Mobile,2026-02-09 03:18:40,,,
SESS-104676,USR-201154,Email,Newsletter Vol 12,Desktop,2026-05-25 22:20:53,,,
SESS-104677,USR-201133,Email,Newsletter Vol 12,MOBILE,2026-05-23 04:29:46,,,
SESS-104678,USR-201726,Organic Search,None,Tablet,2026-04-16 10:05:50,,,
